서울특별시 은평구_2015,1,10,287,161,1,136,7.3,3622.0
서울특별시 서대문구_2015,2,5,195,125,1,94,11.7,3641.0
서울특별시 마포구_2015,0,1,337,196,1,154,1.6,629.0
서울특별시 양천구_2015,2,5,267,180,3,149,6.1,2943.0
서울특별시 강서구_2015,3,16,325,194,1,161,5.7,3377.0
서울특별시 구로구_2015,2,8,251,166,2,112,9.0,3784.0
서울특별시 금천구_2015,1,7,135,100,1,71,8.2,1935.0
서울특별시 영등포구_2015,7,11,303,220,3,142,15.3,5774.0
서울특별시 동작구_2015,2,5,243,166,1,136,7.4,2947.0
서울특별시 관악구_2015,2,8,301,197,0,151,4.8,2430.0
서울특별시 서초구_2015,1,10,577,327,5,280,7.0,3149.0
서울특별시 강남구_2015,4,35,1466,587,9,373,12.7,7335.0
서울특별시 송파구_2015,2,14,451,306,2,231,9.3,6157.0
서울특별시 강동구_2015,3,13,333,210,4,167,12.7,5843.0
울산광역시 중구_2015,1,10,106,66,0,50,10.8,2630.0
울산광역시 남구_2015,3,25,250,166,3,125,16.0,5505.0
울산광역시 동구_2015,1,2,82,49,0,39,11.3,1980.0
울산광역시 북구_2015,1,2,62,45,0,33,5.2,997.0
울산광역시 울주군_2015,1,6,65,39,0,40,14.7,3231.0
인천광역시 강화군_2015,0,2,20,14,0,17,12.3,832.0
인천광역시 옹진군_2015,0,1,1,1,0,2,2.8,58.0
인천광역시 중구_2015,3,0,45,36,1,14,16.6,1901.0
인천광역시 동구_2015,2,0,39,25,0,16,10.8,782.0
인천광역시 미추홀구_2015,2,8,205,114,2,85,0.0,0.0
인천광역시 연수구_2015,2,4,141,82,1,61,5.6,1784.0
인천광역시 남동구_2015,1,12,320,172,1,127,11.7,6236.0
인천광역시 부평구_2015,3,12,297,171,4,129,9.9,5510.0
인천광역시 계양구_2015,1,9,159,101,4,69,12.4,4161.0
인천광역시 서구_2015,5,8,205,118,2,83,10.8,5446.0
전라남도 목포시_2015,5,11,134,61,8,48,31.6,7540.0
전라남도 여수시_2015,3,7,144,74,1,52,14.1,4100.0
전라남도 순천시_2015,5,17,123,79,8,43,21.0,5858.0
전라남도 나주시_2015,1,3,53,22,1,20,40.7,4000.0
전라남도 광양시_2015,1,4,53,37,1,25,6.6,1013.0
전라남도 담양군_2015,0,2,24,10,0,10,33.4,1569.0
전라남도 곡성군_2015,0,1,12,8,0,6,13.7,421.0
전라남도 구례군_2015,0,1,10,5,0,7,24.4,666.0
전라남도 고흥군_2015,2,1,36,12,0,17,21.1,1450.0
전라남도 보성군_2015,0,2,21,8,0,10,31.2,1415.0
전라남도 화순군_2015,1,3,28,15,0,10,61.2,4030.0
전라남도 장흥군_2015,1,1,23,8,0,9,8.4,367.0
전라남도 강진군_2015,0,3,18,6,0,5,10.6,411.0
전라남도 해남군_2015,1,3,37,17,0,10,22.6,1723.0
전라남도 영암군_2015,0,2,24,12,0,12,19.6,1138.0
전라남도 무안군_2015,1,2,42,17,0,15,8.9,729.0
전라남도 함평군_2015,0,1,16,8,0,7,22.2,774.0
전라남도 영광군_2015,2,0,34,14,0,13,20.8,1168.0
전라남도 장성군_2015,0,2,18,9,0,9,24.3,1126.0
전라남도 완도군_2015,0,1,25,11,0,10,3.1,165.0
전라남도 진도군_2015,0,2,16,6,0,7,6.7,217.0
전라남도 신안군_2015,0,3,11,5,0,5,4.8,209.0
전북특별자치도 전주시_2015,5,36,423,242,15,188,24.8,16155.0
전북특별자치도 군산시_2015,2,8,151,68,3,70,14.8,4128.0
전북특별자치도 익산시_2015,2,7,157,88,4,80,16.3,4911.0
전북특별자치도 정읍시_2015,1,4,72,31,1,29,19.2,2224.0
전북특별자치도 남원시_2015,1,1,58,20,0,19,18.1,1535.0
전북특별자치도 김제시_2015,0,3,52,18,2,18,37.7,3344.0
전북특별자치도 완주군_2015,0,1,49,16,0,16,24.1,2301.0
전북특별자치도 진안군_2015,0,2,12,4,0,5,11.9,313.0
전북특별자치도 무주군_2015,0,0,13,5,0,8,5.5,138.0
전북특별자치도 장수군_2015,0,0,8,4,0,4,1.5,34.0
전북특별자치도 임실군_2015,0,1,14,5,0,11,8.3,250.0
전북특별자치도 순창군_2015,0,1,17,5,0,6,24.8,751.0
전북특별자치도 고창군_2015,1,1,32,12,0,11,15.4,924.0
전북특별자치도 부안군_2015,1,5,26,13,0,18,22.7,1292.0
제주특별자치도 제주시_2015,0,3,278,139,0,126,9.2,4248.0
제주특별자치도 서귀포시_2015,1,3,86,41,0,38,3.7,605.0
충청남도 천안시_2015,4,15,314,164,2,156,12.5,7566.0
충청남도 공주시_2015,1,1,68,22,0,29,24.7,2747.0
충청남도 보령시_2015,1,3,9,21,0,30,11.9,1244.0
충청남도 아산시_2015,1,6,126,73,0,57,11.4,3391.0
충청남도 서산시_2015,2,0,71,36,0,35,6.8,1164.0
충청남도 논산시_2015,1,3,77,30,0,35,27.2,3373.0
충청남도 계룡시_2015,0,2,18,12,0,13,4.5,187.0
충청남도 당진시_2015,1,4,80,44,0,33,7.2,1184.0
충청남도 금산군_2015,0,1,35,14,0,15,13.6,749.0
충청남도 부여군_2015,0,2,31,15,0,17,18.1,1285.0
충청남도 서천군_2015,0,1,33,12,0,17,22.1,1259.0
충청남도 청양군_2015,0,2,10,6,0,6,8.2,265.0
충청남도 홍성군_2015,1,1,43,23,0,19,17.8,1687.0
충청남도 예산군_2015,1,3,44,23,0,21,9.0,751.0
충청남도 태안군_2015,0,0,27,12,0,11,8.0,510.0
충청북도 청주시_2015,6,21,447,226,2,221,10.4,8653.0
충청북도 충주시_2015,2,3,116,43,1,43,12.5,2606.0
충청북도 제천시_2015,2,1,82,24,1,36,18.8,2556.0
충청북도 보은군_2015,0,2,16,5,0,7,21.5,736.0
충청북도 옥천군_2015,1,0,27,11,0,13,21.6,1131.0
충청북도 영동군_2015,0,1,23,10,0,14,12.9,654.0
충청북도 증평군_2015,0,2,17,9,0,8,4.8,176.0
충청북도 진천군_2015,1,0,25,15,0,14,10.0,678.0
충청북도 괴산군_2015,0,2,10,5,0,5,9.4,365.0
충청북도 음성군_2015,0,4,41,23,0,20,26.2,2522.0
충청북도 단양군_2015,0,1,7,5,0,4,6.9,211.0
세종특별자치시_2016,0,1,116,60,0,54,5.1,1249.0
경기도 수원시_2016,4,39,884,276,2,321,8.8,10513.0
경기도 성남시_2016,5,16,723,441,3,333,9.7,9420.0
경기도 안양시_2016,3,15,360,255,2,185,8.0,4808.0
경기도 부천시_2016,5,24,491,276,6,207,14.3,12183.0
경기도 광명시_2016,1,4,193,108,0,81,6.3,2149.0
경기도 평택시_2016,5,11,229,129,0,101,9.1,4282.0
경기도 안산시_2016,4,20,335,188,9,129,14.2,9827.0
경기도 과천시_2016,0,0,33,17,0,14,0.3,18.0
경기도 오산시_2016,2,3,91,65,0,35,10.9,2275.0
경기도 시흥시_2016,3,2,179,104,9,60,10.3,4157.0
경기도 군포시_2016,2,3,135,92,0,62,9.0,2570.0
경기도 의왕시_2016,0,1,63,44,0,29,12.7,1998.0
경기도 하남시_2016,0,4,102,52,0,40,3.7,779.0
경기도 용인시_2016,3,9,632,289,0,200,8.5,8387.0
경기도 이천시_2016,1,4,96,56,0,41,9.3,1953.0
경기도 안성시_2016,1,3,68,44,0,31,12.1,2209.0
경기도 김포시_2016,2,5,169,107,2,82,8.5,3105.0
경기도 화성시_2016,2,9,257,172,0,111,7.8,5003.0
경기도 광주시_2016,1,2,105,60,52,0,4.9,1595.0
경기도 여주시_2016,0,4,50,32,0,22,17.2,1923.0
경기도 양평군_2016,0,2,39,25,1,29,10.3,1150.0
경기도 의정부시_2016,3,12,245,39,1,88,12.0,5267.0
경기도 동두천시_2016,0,1,39,25,0,15,26.9,2641.0
경기도 고양시_2016,5,20,519,304,2,253,12.5,12996.0
경기도 구리시_2016,1,9,135,88,0,58,12.2,2365.0
경기도 남양주시_2016,3,12,264,171,1,126,9.1,6015.0
경기도 파주시_2016,1,11,167,108,2,73,9.0,3879.0
경기도 양주시_2016,0,3,62,37,0,27,12.1,2491.0
경기도 포천시_2016,2,2,55,34,0,22,13.2,2040.0
경기도 연천군_2016,0,0,14,12,0,7,7.0,323.0
경기도 가평군_2016,0,3,22,17,2,15,16.8,1051.0
강원특별자치도 춘천시_2016,2,4,151,76,1,64,15.0,4219.0
강원특별자치도 원주시_2016,2,15,180,93,1,98,14.2,4804.0
강원특별자치도 강릉시_2016,4,5,109,54,0,52,14.1,3011.0
강원특별자치도 동해시_2016,1,2,54,23,0,16,16.7,1557.0
강원특별자치도 태백시_2016,1,1,24,9,0,7,13.9,654.0
강원특별자치도 속초시_2016,2,1,58,28,0,25,12.1,989.0
강원특별자치도 삼척시_2016,1,1,26,14,0,12,6.5,454.0
강원특별자치도 홍천군_2016,1,2,31,15,0,12,12.3,862.0
강원특별자치도 횡성군_2016,0,2,12,7,0,11,5.4,249.0
강원특별자치도 영월군_2016,1,1,12,6,0,7,9.9,397.0
강원특별자치도 평창군_2016,0,0,16,10,0,10,4.4,190.0
강원특별자치도 정선군_2016,0,2,10,5,0,5,7.0,271.0
강원특별자치도 철원군_2016,0,1,20,9,0,7,9.0,432.0
강원특별자치도 화천군_2016,0,0,8,5,0,3,2.0,52.0
강원특별자치도 양구군_2016,0,3,6,5,0,4,8.2,197.0
강원특별자치도 인제군_2016,0,1,7,6,0,6,4.4,143.0
강원특별자치도 고성군_2016,0,0,8,5,0,4,0.3,8.0
강원특별자치도 양양군_2016,0,0,6,5,0,3,1.1,30.0
경상남도 창원시_2016,11,37,546,314,1,285,18.7,19934.0
경상남도 진주시_2016,3,12,179,106,1,87,16.7,5778.0
경상남도 통영시_2016,0,7,73,35,1,27,16.0,2206.0
경상남도 사천시_2016,0,5,45,28,0,29,26.9,3091.0
경상남도 김해시_2016,4,23,219,124,2,104,19.4,10262.0
경상남도 밀양시_2016,1,9,48,24,1,24,23.1,2500.0
경상남도 거제시_2016,3,6,99,60,0,50,9.4,2414.0
경상남도 양산시_2016,3,4,155,72,1,62,21.8,6910.0
경상남도 의령군_2016,0,1,11,5,0,6,23.3,655.0
경상남도 함안군_2016,0,3,21,12,0,12,16.6,1141.0
경상남도 창녕군_2016,0,2,27,12,0,14,34.5,2210.0
경상남도 고성군_2016,0,3,21,12,0,12,19.7,1076.0
경상남도 남해군_2016,0,1,24,9,0,9,6.2,282.0
경상남도 하동군_2016,0,1,21,10,0,8,13.6,674.0
경상남도 산청군_2016,0,0,13,5,0,12,1.0,37.0
경상남도 함양군_2016,0,1,21,8,0,9,2.7,107.0
경상남도 거창군_2016,0,3,24,16,0,14,11.8,745.0
경상남도 합천군_2016,0,3,18,10,0,13,18.0,866.0
경상북도 포항시_2016,4,12,262,148,1,128,16.5,16.5
경상북도 경주시_2016,1,11,102,2,1,65,19.6,19.6
경상북도 김천시_2016,2,1,57,32,0,23,15.5,15.5
경상북도 안동시_2016,3,4,74,44,0,41,31.3,31.3
경상북도 구미시_2016,3,10,204,104,1,88,8.6,8.6
경상북도 영주시_2016,0,4,54,27,1,26,19.5,19.5
경상북도 영천시_2016,1,3,61,20,1,35,21.1,21.1
경상북도 상주시_2016,2,1,44,22,0,21,11.4,11.4
경상북도 문경시_2016,1,2,45,17,0,14,17.7,17.7
경상북도 경산시_2016,1,5,128,63,0,58,16.5,16.5
대구광역시 군위군_2016,0,0,9,3,0,5,4.1,100.0
경상북도 의성군_2016,0,2,19,9,0,10,22.9,22.9
경상북도 청송군_2016,1,0,9,5,0,8,13.5,13.5
경상북도 영양군_2016,0,1,1,3,0,2,2.8,2.8
경상북도 영덕군_2016,0,0,17,9,0,10,14.5,14.5
경상북도 청도군_2016,0,1,19,9,0,12,34.6,34.6
경상북도 고령군_2016,0,1,13,8,0,10,9.5,9.5
경상북도 성주군_2016,0,2,18,9,0,10,18.5,18.5
경상북도 칠곡군_2016,0,3,48,22,0,17,15.6,15.6
경상북도 예천군_2016,0,1,16,10,0,9,15.0,15.0
경상북도 봉화군_2016,0,1,7,4,0,7,7.1,7.1
경상북도 울진군_2016,0,2,16,9,0,11,7.4,7.4
경상북도 울릉군_2016,0,0,0,1,0,1,6.3,6.3
광주광역시 동구_2016,3,5,109,55,3,32,59.2,5667.0
광주광역시 서구_2016,4,19,237,141,15,83,21.8,6735.0
광주광역시 남구_2016,3,11,116,98,15,46,30.1,6624.0
광주광역시 북구_2016,5,22,230,160,37,82,24.9,10996.0
광주광역시 광산구_2016,6,14,186,129,20,66,22.8,9206.0
대구광역시 중구_2016,3,9,224,112,1,71,48.1,3832.0
대구광역시 동구_2016,1,10,209,97,0,106,11.6,4082.0
대구광역시 서구_2016,1,8,124,55,0,72,19.1,3812.0
대구광역시 남구_2016,2,9,102,56,0,65,28.4,4441.0
대구광역시 북구_2016,2,17,238,139,0,117,14.5,6395.0
대구광역시 수성구_2016,1,17,312,162,1,192,8.1,3604.0
대구광역시 달서구_2016,2,33,353,192,0,176,13.7,8107.0
대구광역시 달성군_2016,0,8,104,60,0,55,10.9,2380.0
대전광역시 동구_2016,1,1,150,71,1,82,13.0,3055.0
대전광역시 중구_2016,3,4,178,92,1,90,23.1,5828.0
대전광역시 서구_2016,3,21,417,214,3,196,15.9,7789.0
대전광역시 유성구_2016,1,5,190,93,0,99,11.5,3937.0
대전광역시 대덕구_2016,2,4,111,49,0,46,14.6,2818.0
부산광역시 중구_2016,1,2,72,42,0,24,40.6,1834.0
부산광역시 서구_2016,4,3,61,34,1,37,44.7,5051.0
부산광역시 동구_2016,3,6,74,41,1,50,34.9,3137.0
부산광역시 영도구_2016,2,1,76,29,0,33,13.4,1687.0
부산광역시 부산진구_2016,4,16,403,165,1,156,17.8,6711.0
부산광역시 동래구_2016,3,14,175,126,0,113,21.1,5743.0
부산광역시 남구_2016,1,5,149,92,0,88,13.0,3621.0
부산광역시 북구_2016,2,8,156,89,0,75,15.3,4742.0
부산광역시 해운대구_2016,2,11,293,161,1,126,15.3,6432.0
부산광역시 사하구_2016,0,21,173,103,1,86,22.8,7631.0
부산광역시 금정구_2016,1,9,139,87,2,80,23.3,5710.0
부산광역시 강서구_2016,0,2,27,27,0,13,3.5,384.0
부산광역시 연제구_2016,1,10,146,88,2,77,25.4,5258.0
부산광역시 수영구_2016,2,9,108,69,0,79,24.6,4411.0
부산광역시 사상구_2016,2,8,105,61,0,40,28.6,6648.0
부산광역시 기장군_2016,1,4,73,40,1,30,13.4,2129.0
서울특별시 종로구_2016,4,2,175,164,1,132,21.6,3295.0
서울특별시 중구_2016,3,3,217,212,1,88,13.2,1649.0
서울특별시 용산구_2016,1,2,123,106,0,63,4.4,1005.0
서울특별시 성동구_2016,1,5,181,120,0,85,5.9,1764.0
서울특별시 광진구_2016,2,3,260,154,0,118,6.6,2360.0
서울특별시 동대문구_2016,5,13,239,156,1,174,18.0,6376.0
서울특별시 중랑구_2016,2,14,224,143,0,103,8.1,3314.0
서울특별시 성북구_2016,1,5,248,151,0,115,7.0,3141.0
서울특별시 강북구_2016,1,8,217,119,0,88,6.1,1989.0
서울특별시 도봉구_2016,1,5,158,102,2,83,8.7,3022.0
서울특별시 노원구_2016,3,7,340,193,2,159,6.9,3924.0
서울특별시 은평구_2016,1,11,293,169,2,137,7.4,3613.0
서울특별시 서대문구_2016,3,5,203,122,1,94,12.6,3950.0
서울특별시 마포구_2016,0,1,343,197,1,158,1.9,715.0
서울특별시 양천구_2016,2,5,274,177,3,149,5.9,2823.0
서울특별시 강서구_2016,3,15,343,198,4,168,6.0,3547.0
서울특별시 구로구_2016,2,8,264,170,1,112,8.9,3721.0
서울특별시 금천구_2016,1,6,145,104,1,75,8.6,2031.0
서울특별시 영등포구_2016,7,10,309,230,2,145,15.6,5782.0
서울특별시 동작구_2016,2,5,250,167,1,131,7.3,2918.0
서울특별시 관악구_2016,2,8,299,203,0,149,4.8,2446.0
서울특별시 서초구_2016,1,10,590,320,5,280,7.3,3274.0
서울특별시 강남구_2016,4,33,1508,598,8,377,13.3,7564.0
서울특별시 송파구_2016,2,14,474,308,2,237,9.6,6342.0
서울특별시 강동구_2016,3,15,343,212,4,174,13.2,5855.0
울산광역시 중구_2016,1,11,105,66,0,49,10.5,2552.0
울산광역시 남구_2016,3,20,263,169,3,130,17.1,5828.0
울산광역시 동구_2016,1,1,87,49,0,39,12.4,2161.0
울산광역시 북구_2016,1,2,63,45,0,33,7.6,1484.0
울산광역시 울주군_2016,1,7,66,42,0,40,15.3,3353.0
인천광역시 강화군_2016,0,2,20,14,0,17,14.0,950.0
인천광역시 옹진군_2016,0,1,1,1,0,2,2.7,58.0
인천광역시 중구_2016,2,1,48,35,1,15,16.4,1888.0
인천광역시 동구_2016,2,0,41,25,0,16,11.4,812.0
인천광역시 미추홀구_2016,2,9,200,118,3,88,0.0,0.0
인천광역시 연수구_2016,2,4,155,89,1,69,5.3,1727.0
인천광역시 남동구_2016,1,13,327,180,1,137,12.2,6488.0
인천광역시 부평구_2016,3,11,305,174,6,131,10.1,5545.0
인천광역시 계양구_2016,1,8,156,103,4,72,12.5,4117.0
인천광역시 서구_2016,5,8,223,127,2,86,10.4,5318.0
전라남도 목포시_2016,5,12,135,63,9,46,31.8,7560.0
전라남도 여수시_2016,3,7,152,75,1,56,15.6,4500.0
전라남도 순천시_2016,5,17,124,84,8,43,22.0,6141.0
전라남도 나주시_2016,1,4,57,25,1,20,37.0,3865.0
전라남도 광양시_2016,1,3,57,37,1,25,7.0,1093.0
전라남도 담양군_2016,0,3,22,10,0,10,35.0,1654.0
전라남도 곡성군_2016,0,1,13,8,0,6,13.8,421.0
전라남도 구례군_2016,0,1,10,5,0,7,23.9,654.0
전라남도 고흥군_2016,2,1,35,12,0,15,21.4,1445.0
전라남도 보성군_2016,0,2,22,8,0,10,31.8,1416.0
전라남도 화순군_2016,1,3,27,15,0,10,64.9,4239.0
전라남도 장흥군_2016,1,1,23,8,0,10,9.0,367.0
전라남도 강진군_2016,0,3,19,6,0,6,14.7,555.0
전라남도 해남군_2016,2,2,38,17,0,10,20.9,1569.0
전라남도 영암군_2016,0,2,24,13,0,14,18.9,1078.0
전라남도 무안군_2016,1,2,43,17,1,17,11.0,904.0
전라남도 함평군_2016,0,1,16,6,0,7,22.5,773.0
전라남도 영광군_2016,2,0,34,15,0,14,21.3,1183.0
전라남도 장성군_2016,0,2,18,9,0,9,20.3,934.0
전라남도 완도군_2016,0,1,24,10,0,9,2.8,149.0
전라남도 진도군_2016,0,2,16,6,0,7,6.6,213.0
전라남도 신안군_2016,0,2,12,5,0,5,5.0,215.0
전북특별자치도 전주시_2016,5,39,448,251,16,197,25.8,16817.0
전북특별자치도 군산시_2016,2,8,149,71,2,73,14.8,4094.0
전북특별자치도 익산시_2016,2,7,166,91,5,80,16.6,4990.0
전북특별자치도 정읍시_2016,1,4,73,32,1,31,20.2,2323.0
